unique_id,beta,voxel_num
ds001486_sub-0004,7.386588043067792,3096
ds001486_sub-0004,7.142063849516758,3083
ds001486_sub-0004,7.059853877016142,2889
ds001486_sub-0004,6.9950146376946165,2890
ds001486_sub-0004,6.963152697158522,3084
ds001486_sub-0004,6.835302010019776,3097
ds001486_sub-0004,6.827923015133854,2876
ds001486_sub-0004,6.598182150561321,2901
ds001486_sub-0004,6.592700092239783,3095
ds001486_sub-0004,6.523114635875394,2902
ds001486_sub-0004,6.498165349215418,2888
ds001486_sub-0004,6.4269916669759235,2875
ds001486_sub-0004,6.391936296984712,2695
ds001486_sub-0004,6.38536745209438,3291
ds001486_sub-0004,6.3809187276118795,3303
ds001486_sub-0004,6.372344463965856,2694
ds001486_sub-0004,6.309158778969795,2877
ds001486_sub-0004,6.293610115253622,2682
ds001486_sub-0004,6.262873404628414,3290
ds001486_sub-0004,6.230370319135931,3304
ds001486_sub-0004,6.124143813939141,3108
ds001486_sub-0004,6.078755286447808,3109
ds001486_sub-0004,6.053750138335453,3082
ds001486_sub-0004,6.040788724896465,2900
ds001486_sub-0004,5.992355488080539,2683
ds001486_sub-0004,5.983546711042804,2891
ds001486_sub-0004,5.876911559774184,2681
ds001486_sub-0004,5.867145658692849,2506
ds001486_sub-0004,5.824751092800876,2334
ds001486_sub-0004,5.806186383342842,2706
ds001486_sub-0004,5.746771819785586,2903
ds001486_sub-0004,5.701710516948191,2915
ds001486_sub-0004,5.687272761707742,2518
ds001486_sub-0004,5.634232700165468,2517
ds001486_sub-0004,5.605806108303536,3085
ds001486_sub-0004,5.597890019121012,3107
ds001486_sub-0004,5.594768651626325,2887
ds001486_sub-0004,5.590941193164919,2670
ds001486_sub-0004,5.581822992215455,2505
ds001486_sub-0004,5.570319384557121,2707
ds001486_sub-0004,5.533508628777631,2696
ds001486_sub-0004,5.524563657951914,2333
ds001486_sub-0004,5.506731273312839,1420
ds001486_sub-0004,5.464967108124597,2138
ds001486_sub-0004,5.450602155587001,2914
ds001486_sub-0004,5.441490174714553,2874
ds001486_sub-0004,5.419002148440649,2139
ds001486_sub-0004,5.413748151462982,2693
ds001486_sub-0004,5.377437870083957,3094
ds001486_sub-0004,5.3303474436724425,3415
ds001486_sub-0004,5.32973651510991,2335
ds001486_sub-0004,5.3138761835165305,2669
ds001486_sub-0004,5.311618829393408,2321
ds001486_sub-0004,5.309625370298548,1419
ds001486_sub-0004,5.302257367619481,3070
ds001486_sub-0004,5.284362939714764,2671
ds001486_sub-0004,5.28332306932558,3069
ds001486_sub-0004,5.257002622684845,3316
ds001486_sub-0004,5.2549694333821195,3427
ds001486_sub-0004,5.230715400832683,2507
ds001486_sub-0004,5.197726005760111,2493
ds001486_sub-0004,5.184168991355719,2862
ds001486_sub-0004,5.179093788831279,2916
ds001486_sub-0004,5.16186066618194,3414
ds001486_sub-0004,5.156404203850869,3428
ds001486_sub-0004,5.143092855822616,2878
ds001486_sub-0004,5.141918473144777,2705
ds001486_sub-0004,5.121217208003548,3302
ds001486_sub-0004,5.1112934697811045,3121
ds001486_sub-0004,5.099458291833383,1432
ds001486_sub-0004,5.054941300800236,3122
ds001486_sub-0004,5.052186146576718,2684
ds001486_sub-0004,5.048423916056486,3292
ds001486_sub-0004,5.035190185364728,2494
ds001486_sub-0004,5.027639113126492,2863
ds001486_sub-0004,5.027479595778617,3098
ds001486_sub-0004,5.023873664099225,3110
ds001486_sub-0004,4.9965824037258235,1167
ds001486_sub-0004,4.963546103749637,1421
ds001486_sub-0004,4.952731783364962,2322
ds001486_sub-0004,4.932115271002616,2519
ds001486_sub-0004,4.905877402085601,2151
ds001486_sub-0004,4.897909758504857,3277
ds001486_sub-0004,4.892770439676832,1405
ds001486_sub-0004,4.8874022479541654,2320
ds001486_sub-0004,4.880933488939382,1153
ds001486_sub-0004,4.862430795300613,3315
ds001486_sub-0004,4.851393453492811,1406
ds001486_sub-0004,4.829238587281097,1704
ds001486_sub-0004,4.801552099930204,1692
ds001486_sub-0004,4.795783930208651,1166
ds001486_sub-0004,4.7943986680712545,3289
ds001486_sub-0004,4.78819617382564,1152
ds001486_sub-0004,4.786288543003996,2152
ds001486_sub-0004,4.77331795833973,3519
ds001486_sub-0004,4.772648807689806,3106
ds001486_sub-0004,4.762937194278972,1431
ds001486_sub-0004,4.744705337390752,2680
ds001486_sub-0004,4.740811957867425,2899
ds001486_sub-0004,4.736339077349823,2516
ds001486_sub-0005,4.671054328663411,973
ds001486_sub-0005,4.442561106096819,974
ds001486_sub-0005,4.425215420580123,965
ds001486_sub-0005,4.298491696287737,978
ds001486_sub-0005,4.2213411968594885,964
ds001486_sub-0005,4.219269211568449,2836
ds001486_sub-0005,4.205199627283344,972
ds001486_sub-0005,4.139329140228924,2849
ds001486_sub-0005,4.059814472461633,728
ds001486_sub-0005,4.055158917399261,729
ds001486_sub-0005,4.013867539348158,2835
ds001486_sub-0005,3.97038219412918,734
ds001486_sub-0005,3.947504169985927,1206
ds001486_sub-0005,3.9271732176297265,966
ds001486_sub-0005,3.920334782045939,1213
ds001486_sub-0005,3.8988067408419784,1207
ds001486_sub-0005,3.893709797883856,3226
ds001486_sub-0005,3.8923514440280544,2848
ds001486_sub-0005,3.8701009702861215,979
