unique_id,beta,voxel_num
ds001486_sub-0004,4.546715040652721,775
ds001486_sub-0004,4.505082807579381,629
ds001486_sub-0004,4.360735955297252,761
ds001486_sub-0004,4.292746434937484,615
ds001486_sub-0004,4.208068277429001,774
ds001486_sub-0004,4.0988504356592985,616
ds001486_sub-0004,4.063710458577175,630
ds001486_sub-0004,3.962021987068188,910
ds001486_sub-0004,3.954388412427581,790
ds001486_sub-0004,3.9473335683917687,644
ds001486_sub-0004,3.911927966135963,760
ds001486_sub-0004,3.8925469421292545,899
ds001486_sub-0004,3.886780236916257,1170
ds001486_sub-0004,3.870942893660382,776
ds001486_sub-0004,3.853093697115469,762
ds001486_sub-0004,3.8241112079794695,789
ds001486_sub-0004,3.748635879033643,628
ds001486_sub-0004,3.7234670422314897,1028
ds001486_sub-0004,3.719895233722765,1017
ds001486_sub-0004,3.7054094230607335,1159
ds001486_sub-0004,3.703382189627999,1059
ds001486_sub-0004,3.6818888864907895,911
ds001486_sub-0004,3.640956589676476,900
ds001486_sub-0004,3.622856540621031,909
ds001486_sub-0004,3.6177922504902984,1060
ds001486_sub-0004,3.578171807550366,1171
ds001486_sub-0004,3.5741732553551677,488
ds001486_sub-0004,3.551391766378262,898
ds001486_sub-0004,3.540036909689796,1029
ds001486_sub-0004,3.519680339412565,643
ds001486_sub-0004,3.512693580700347,1160
ds001486_sub-0004,3.4702381284434627,645
ds001486_sub-0004,3.460926686625798,1018
ds001486_sub-0004,3.456947926866281,923
ds001486_sub-0004,3.4150730118968955,475
ds001486_sub-0004,3.4063953570570256,614
ds001486_sub-0004,3.406112249982093,1039
ds001486_sub-0004,3.402411437762548,476
ds001486_sub-0004,3.4013609377332377,1027
ds001486_sub-0004,3.3950394744789665,1320
ds001486_sub-0004,3.389389773447442,1169
ds001486_sub-0004,3.3863841476397623,603
ds001486_sub-0004,3.384328778196248,1319
ds001486_sub-0004,3.376915560611705,791
ds001486_sub-0004,3.3636562165396464,1211
ds001486_sub-0004,3.358347675936568,922
ds001486_sub-0004,3.347617319444799,1181
ds001486_sub-0004,3.3400620057156134,1058
ds001486_sub-0004,3.338120678673351,1061
ds001486_sub-0004,3.3259247597935646,1070
ds001486_sub-0004,3.3179639082518353,489
ds001486_sub-0004,3.314230543736783,1016
ds001486_sub-0004,3.2863247405193725,748
ds001486_sub-0004,3.272849003588221,1212
ds001486_sub-0004,3.254421497389525,1330
ds001486_sub-0004,3.242381668296887,1071
ds001486_sub-0004,3.232558375572646,1038
ds001486_sub-0004,3.2236830862084327,1040
ds001486_sub-0004,3.202900648039888,602
ds001486_sub-0004,3.1872410243488907,889
ds001486_sub-0004,3.17990635568869,749
ds001486_sub-0004,3.1780531281872664,1331
ds001486_sub-0004,3.1686083816047663,1006
ds001486_sub-0004,3.149208815230705,1180
ds001486_sub-0004,3.1481102858866397,773
ds001486_sub-0004,3.1469362247631647,924
ds001486_sub-0004,3.129211393349728,500
ds001486_sub-0004,3.120671330480882,1050
ds001486_sub-0004,3.116287503838305,1049
ds001486_sub-0004,3.1122061701750763,1048
ds001486_sub-0004,3.103846522698147,1047
ds001486_sub-0004,3.0842151724034084,658
ds001486_sub-0004,3.0833978783219607,788
ds001486_sub-0004,3.0752250529279155,804
ds001486_sub-0004,3.073295805954651,1182
ds001486_sub-0004,3.062197257039001,617
ds001486_sub-0004,3.061525410604717,803
ds001486_sub-0004,3.038334320819405,888
ds001486_sub-0004,3.030176618473482,1223
ds001486_sub-0004,2.9791669199315445,931
ds001486_sub-0004,2.9785709213471723,2027
ds001486_sub-0004,2.9748402185688,921
ds001486_sub-0004,2.9746334507800483,1051
ds001486_sub-0004,2.970407710085069,890
ds001486_sub-0004,2.9699582900286465,1007
ds001486_sub-0004,2.960412106268155,1210
ds001486_sub-0004,2.938803481619651,1224
ds001486_sub-0004,2.938002076219139,1062
ds001486_sub-0004,2.9218217151392896,657
ds001486_sub-0004,2.9217567299363627,1200
ds001486_sub-0004,2.9216316670283256,908
ds001486_sub-0004,2.909996874905752,1158
ds001486_sub-0004,2.909064032171555,1199
ds001486_sub-0004,2.8934098287140304,2026
ds001486_sub-0004,2.89008433617264,1046
ds001486_sub-0004,2.8844775616262277,1309
ds001486_sub-0004,2.8804357164256693,1069
ds001486_sub-0004,2.8798836290761973,759
ds001486_sub-0004,2.8655705622412073,932
ds001486_sub-0004,2.8594636275176715,631
ds001486_sub-0005,3.0846651079257983,172
ds001486_sub-0005,3.0250609617952513,173
ds001486_sub-0005,2.744909311826895,174
ds001486_sub-0005,2.7328294423768287,187
ds001486_sub-0005,2.692441568519627,186
ds001486_sub-0005,2.672949301225827,188
ds001486_sub-0005,2.5785388874352173,185
ds001486_sub-0005,2.243558210894178,166
ds001486_sub-0005,2.0235311325641407,290
ds001486_sub-0005,2.0214447382055423,205
ds001486_sub-0005,1.9353857926261109,284
ds001486_sub-0005,1.898655871763091,1948
