unique_id,beta,voxel_num
ds001486_sub-0004,8.506704188828278,1493
ds001486_sub-0004,8.252173136301462,24
ds001486_sub-0004,8.102863604877712,25
ds001486_sub-0004,8.015824397557253,226
ds001486_sub-0004,7.934957993192948,212
ds001486_sub-0004,7.932033706025611,227
ds001486_sub-0004,7.7360767405375,213
ds001486_sub-0004,7.614497283674142,228
ds001486_sub-0004,7.607484779577573,225
ds001486_sub-0004,7.580292169789613,34
ds001486_sub-0004,7.500604267732475,214
ds001486_sub-0004,7.383211497024797,35
ds001486_sub-0004,7.370542778605362,1074
ds001486_sub-0004,7.335510560075313,16
ds001486_sub-0004,7.211828027449624,26
ds001486_sub-0004,6.875727389535863,33
ds001486_sub-0004,6.872602668299824,241
ds001486_sub-0004,6.852256097655477,229
ds001486_sub-0004,6.845260589886793,1492
ds001486_sub-0004,6.834713349616344,1927
ds001486_sub-0004,6.7472740655938725,199
ds001486_sub-0004,6.711144066687601,215
ds001486_sub-0004,6.684864556883803,240
ds001486_sub-0004,6.622814973624761,17
ds001486_sub-0004,6.611879699791526,454
ds001486_sub-0004,6.6013692825262495,200
ds001486_sub-0004,6.551667305825461,473
ds001486_sub-0004,6.536147320344433,242
ds001486_sub-0004,6.4220113030848935,1504
ds001486_sub-0004,6.400958694751067,201
ds001486_sub-0004,6.370948921575069,36
ds001486_sub-0004,6.359945067188073,455
ds001486_sub-0004,6.321224845435952,474
ds001486_sub-0004,6.306679643279329,472
ds001486_sub-0004,6.3050876865048044,476
ds001486_sub-0004,6.258036912902589,475
ds001486_sub-0004,6.257966431200629,437
ds001486_sub-0004,6.172362652563825,493
ds001486_sub-0004,6.0819008004052275,494
ds001486_sub-0004,5.957758297582127,495
ds001486_sub-0004,5.939722062063689,492
ds001486_sub-0004,5.932898465748685,477
ds001486_sub-0004,5.9124414564187,1073
ds001486_sub-0004,5.911769598158829,438
ds001486_sub-0004,5.819932656911687,243
ds001486_sub-0004,5.802519118172886,458
ds001486_sub-0004,5.797157028913028,456
ds001486_sub-0004,5.7112598580595755,457
ds001486_sub-0004,5.660641451789221,496
ds001486_sub-0004,5.647905915178337,239
ds001486_sub-0004,5.646303482138195,1937
ds001486_sub-0004,5.623299976462146,202
ds001486_sub-0004,5.620121275699833,1503
ds001486_sub-0004,5.489303197581268,27
ds001486_sub-0004,5.480962719314012,423
ds001486_sub-0004,5.403719510342389,453
ds001486_sub-0004,5.377249598473565,46
ds001486_sub-0004,5.375476161215593,748
ds001486_sub-0004,5.37031168955634,459
ds001486_sub-0004,5.345832051542144,216
ds001486_sub-0004,5.324564838109393,230
ds001486_sub-0004,5.306837749443134,821
ds001486_sub-0004,5.263635314249515,18
ds001486_sub-0004,5.246356511620465,764
ds001486_sub-0004,5.189037754700944,47
ds001486_sub-0004,5.185319782675956,1082
ds001486_sub-0004,5.15677416260443,1670
ds001486_sub-0004,5.141182381352489,1234
ds001486_sub-0004,5.114251175702375,439
ds001486_sub-0004,5.096626166057269,9
ds001486_sub-0004,5.0965969338775245,1926
ds001486_sub-0004,5.0848242045078305,491
ds001486_sub-0004,5.0812848488265185,1214
ds001486_sub-0004,5.081271197765798,820
ds001486_sub-0004,5.069756920151159,763
ds001486_sub-0004,5.038799119092641,802
ds001486_sub-0004,4.990405077836554,513
ds001486_sub-0004,4.987395249638382,512
ds001486_sub-0004,4.984601441541808,1693
ds001486_sub-0004,4.976100147369761,1491
ds001486_sub-0004,4.917626376912285,747
ds001486_sub-0004,4.909273681484879,1649
ds001486_sub-0004,4.904865288838893,801
ds001486_sub-0004,4.903092572346114,478
ds001486_sub-0004,4.889519737813247,471
ds001486_sub-0004,4.886042392373812,732
ds001486_sub-0004,4.871304348382863,1671
ds001486_sub-0004,4.826782138031692,779
ds001486_sub-0004,4.821418791100605,514
ds001486_sub-0004,4.798672774185265,2071
ds001486_sub-0004,4.790724477872395,780
ds001486_sub-0004,4.7820767638929755,440
ds001486_sub-0004,4.755725864694348,255
ds001486_sub-0004,4.740505742739231,2092
ds001486_sub-0004,4.736889283764807,842
ds001486_sub-0004,4.716673072152295,1072
ds001486_sub-0004,4.702403452762766,1215
ds001486_sub-0004,4.677693904488649,37
ds001486_sub-0004,4.665559455392026,1081
ds001486_sub-0004,4.650503245190797,188
ds001486_sub-0005,4.6350373319306355,714
ds001486_sub-0005,4.610860967306214,395
ds001486_sub-0005,4.591685092474416,720
ds001486_sub-0005,4.582699868948984,719
ds001486_sub-0005,4.386487236682479,401
ds001486_sub-0005,4.34103228579121,1120
ds001486_sub-0005,4.216251342657795,1119
ds001486_sub-0005,4.201958958025644,1127
ds001486_sub-0005,4.18016548282068,402
ds001486_sub-0005,4.152453409685519,1128
ds001486_sub-0005,4.123203572755758,733
ds001486_sub-0005,4.1020898574094184,711
ds001486_sub-0005,4.100323826971933,396
ds001486_sub-0005,4.0602519684669325,715
ds001486_sub-0005,4.0503330848440235,734
ds001486_sub-0005,3.978344982954993,1112
ds001486_sub-0005,3.960749479815603,411
ds001486_sub-0005,3.926130959638782,721
ds001486_sub-0005,3.91929614160856,1
ds001486_sub-0005,3.786150616583652,712
ds001486_sub-0005,3.74752237425381,423
ds001486_sub-0005,3.7184042171860585,718
ds001486_sub-0005,3.69884806277405,4
ds001486_sub-0005,3.6939072716479857,403
ds001486_sub-0005,3.6918345651581457,732
ds001486_sub-0005,3.666391888752445,412
ds001486_sub-0005,3.661485556863947,1556
ds001486_sub-0005,3.651283333834487,1493
ds001486_sub-0005,3.6387110671894,1121
ds001486_sub-0005,3.637567740748336,1557
ds001486_sub-0005,3.5778562424634943,735
ds001486_sub-0005,3.577592896775488,1111
ds001486_sub-0005,3.5707893524633185,424
ds001486_sub-0005,3.5565334166703924,1142
ds001486_sub-0005,3.5547064268806587,3
ds001486_sub-0005,3.541955949055635,397
ds001486_sub-0005,3.5376504758976104,1141
ds001486_sub-0005,3.518392844477335,438
ds001486_sub-0005,3.4984527738657123,1113
ds001486_sub-0005,3.4980739958818954,1129
ds001486_sub-0005,3.495653090633146,199
ds001486_sub-0005,3.480157084939745,1546
ds001486_sub-0005,3.4715772662896027,437
ds001486_sub-0005,3.465656715496002,1126
ds001486_sub-0005,3.464984042515761,1567
ds001486_sub-0005,3.4622979065106256,454
ds001486_sub-0005,3.377817133276418,750
ds001486_sub-0005,3.3767307916160787,716
ds001486_sub-0005,3.3475668319263296,453
ds001486_sub-0005,3.3452242685664935,425
ds001486_sub-0005,3.328604729643464,1104
ds001486_sub-0005,3.328320186622884,713
ds001486_sub-0005,3.3062054326401835,413
ds001486_sub-0005,3.3057290591793027,11
ds001486_sub-0005,3.300270753125961,749
ds001486_sub-0005,3.2946429999530653,1568
ds001486_sub-0005,3.2718350900334854,404
ds001486_sub-0005,3.268421811987616,722
ds001486_sub-0005,3.267419257355388,439
ds001486_sub-0005,3.2580177416446983,455
ds001486_sub-0005,3.2508790913354138,1143
ds001486_sub-0005,3.2462434641110676,188
ds001486_sub-0005,3.2434443690488255,10
ds001486_sub-0005,3.234230258994667,1545
ds001486_sub-0005,3.223747271712254,751
ds001486_sub-0005,3.209175098526912,2
ds001486_sub-0005,3.2082360821266303,398
ds001486_sub-0005,3.198051849539649,200
ds001486_sub-0005,3.1972731868582005,1140
ds001486_sub-0005,3.1812758026870425,5
ds001486_sub-0005,3.1723130144483473,178
ds001486_sub-0005,3.1437092804005657,1927
ds001486_sub-0005,3.1338631056382633,440
ds001486_sub-0005,3.1322999238005522,179
ds001486_sub-0005,3.121366667497068,748
ds001486_sub-0005,3.1159716555716286,471
ds001486_sub-0005,3.1137162177926605,426
ds001486_sub-0005,3.11219172971345,1105
ds001486_sub-0005,3.0653613637263115,736
ds001486_sub-0005,3.058862993287833,1566
ds001486_sub-0005,3.0560026003587564,441
ds001486_sub-0005,3.0558741593017222,1118
ds001486_sub-0005,3.048985243622565,1504
