unique_id,dataset,participant_id,session,task,acquisition,run,onset,duration,trial_type,condition,response_time,accuracy,stim1,stim2
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0401,run-1,338.349,5.8,2,O-P+,1026,1,T3_bride.bmp,T0_dried.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0401,run-1,344.149,5.799,4,O-P-,1042,1,T3_thief.bmp,T0_plead.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0401,run-1,349.948,5.299,1,O+P+,811,1,T3_bluff.bmp,T2_puff.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0401,run-1,355.247,5.8,5,perceptual,760,1,_F3_b4.bmp,_F1_b4.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0401,run-1,361.047,5.815,1,O+P+,961,1,T3_shove.bmp,T1_glove.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0401,run-1,366.862,5.3,6,perceptual,761,1,_F3_d4.bmp,_F1_o4.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0401,run-1,372.162,5.816,3,O+P-,1885,1,T3_stamp.bmp,T2_swamp.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0401,run-1,377.978,4.799,3,O+P-,1573,1,T3_pint.bmp,T0_hint.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,1.511,5.799,6,perceptual,841,1,_F3_f4.bmp,_F2_d4.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,7.31,5.816,2,O-P+,1074,1,T3_fall.bmp,T1_crawl.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,13.126,4.8,4,O-P-,1610,0,T3_gross.bmp,T1_post.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,17.926,4.782,2,O-P+,1578,1,T3_tense.bmp,T0_fence.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,22.708,5.3,2,O-P+,1180,1,T3_soup.bmp,T1_loop.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,28.008,5.299,6,perceptual,984,1,_F3_e4.bmp,_F0_s4.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,33.307,4.799,6,perceptual,973,1,_F3_b4.bmp,_F0_f4.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,38.106,5.316,4,O-P-,1606,1,T3_pool.bmp,T2_tooth.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,43.422,5.8,4,O-P-,2898,0,T3_both.bmp,T2_stroke.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,49.222,4.799,1,O+P+,1131,1,T3_quart.bmp,T1_wart.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,54.021,5.299,7,control,915,1,Gen/_Fix_Red.bmp,Gen/_Fix_Red.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,59.32,5.316,5,perceptual,896,1,_F3_d4.bmp,_F0_d4.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,64.636,5.816,5,perceptual,924,1,_F3_e4.bmp,_F2_e4.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,70.452,4.8,3,O+P-,2532,1,T3_smooth.bmp,T0_tooth.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,75.252,4.799,2,O-P+,1285,0,T3_stool.bmp,T1_rule.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,80.051,5.299,8,control,1053,1,Gen/_Fix_Red.bmp,Gen/_Fix_Green.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,85.35,5.3,4,O-P-,1194,1,T3_flight.bmp,T0_threat.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,90.65,5.316,2,O-P+,942,1,T3_bluff.bmp,T2_tough.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,95.966,5.799,6,perceptual,1467,1,_F3_s4.bmp,_F1_e4.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,101.765,5.799,2,O-P+,1187,1,T3_halt.bmp,T0_fault.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,107.564,4.799,4,O-P-,1300,1,T3_dried.bmp,T1_stood.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,112.363,4.8,1,O+P+,1101,1,T3_brow.bmp,T2_cow.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,117.163,5.816,1,O+P+,1045,1,T3_goat.bmp,T1_float.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,122.979,4.799,1,O+P+,1077,1,T3_glide.bmp,T2_bride.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,127.778,5.299,7,control,998,1,Gen/_Fix_Red.bmp,Gen/_Fix_Red.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,133.077,4.8,8,control,899,1,Gen/_Fix_Red.bmp,Gen/_Fix_Green.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,137.877,5.799,3,O+P-,1203,1,T3_plead.bmp,T2_spread.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,143.676,4.816,5,perceptual,836,1,_F3_d6.bmp,_F1_d6.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,148.492,5.283,2,O-P+,836,1,T3_roast.bmp,T2_ghost.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,153.775,4.799,5,perceptual,913,1,_F3_e6.bmp,_F2_e6.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,158.574,5.799,8,control,930,1,Gen/_Fix_Red.bmp,Gen/_Fix_Green.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,164.373,5.8,2,O-P+,747,1,T3_odd.bmp,T0_rod.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,170.173,5.316,1,O+P+,820,1,T3_spoon.bmp,T1_noon.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,175.489,5.799,7,control,760,1,Gen/_Fix_Green.bmp,Gen/_Fix_Green.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,181.288,4.799,7,control,736,1,Gen/_Fix_Green.bmp,Gen/_Fix_Green.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,186.087,4.8,7,control,817,1,Gen/_Fix_Red.bmp,Gen/_Fix_Red.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,190.887,5.816,8,control,938,1,Gen/_Fix_Green.bmp,Gen/_Fix_Red.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,196.703,4.816,3,O+P-,2105,1,T3_breath.bmp,T0_wreath.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,201.519,5.299,1,O+P+,1194,1,T3_neat.bmp,T2_wheat.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,206.818,5.799,3,O+P-,3006,1,T3_mouth.bmp,T1_youth.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,212.617,5.799,1,O+P+,886,1,T3_toss.bmp,T0_moss.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,218.416,5.3,5,perceptual,840,1,_F3_f6.bmp,_F1_f6.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,223.716,5.816,4,O-P-,1107,1,T3_rule.bmp,T0_blur.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,229.532,5.299,3,O+P-,2859,0,T3_tomb.bmp,T2_comb.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,234.831,5.799,5,perceptual,1273,1,_F3_o6.bmp,_F0_o6.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,240.63,4.8,4,O-P-,1073,1,T3_june.bmp,T1_loop.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,245.43,5.299,2,O-P+,1932,1,T3_warm.bmp,T2_form.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,250.729,5.316,4,O-P-,1095,1,T3_rum.bmp,T2_touch.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,256.045,4.799,3,O+P-,1418,1,T3_gross.bmp,T1_moss.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,260.844,4.8,4,O-P-,1747,1,T3_glow.bmp,T0_stove.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,265.644,5.799,4,O-P-,1347,1,T3_wheel.bmp,T2_sneak.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,271.443,5.299,3,O+P-,1076,1,T3_cow.bmp,T0_glow.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,276.742,5.316,1,O+P+,1073,1,T3_pile.bmp,T1_mile.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,282.058,5.783,2,O-P+,829,1,T3_cheek.bmp,T1_sneak.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,287.841,5.299,4,O-P-,1006,1,T3_youth.bmp,T0_hint.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,293.14,4.799,2,O-P+,836,1,T3_thief.bmp,T0_beef.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,297.939,5.316,8,control,868,1,Gen/_Fix_Green.bmp,Gen/_Fix_Red.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,303.255,5.8,3,O+P-,1033,1,T3_swarm.bmp,T2_harm.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,309.055,4.799,6,perceptual,721,1,_F3_o6.bmp,_F2_b6.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,313.854,5.299,3,O+P-,1569,1,T3_both.bmp,T1_cloth.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,319.153,4.8,8,control,655,1,Gen/_Fix_Green.bmp,Gen/_Fix_Red.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,323.953,5.832,4,O-P-,1054,1,T3_cream.bmp,T1_swarm.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,329.785,5.3,3,O+P-,2534,1,T3_ford.bmp,T0_word.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,335.085,5.299,1,O+P+,1106,1,T3_vase.bmp,T2_chase.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,340.384,5.299,6,perceptual,751,1,_F3_f6.bmp,_F1_d6.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,345.683,5.8,1,O+P+,724,1,T3_flood.bmp,T0_blood.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,351.483,4.816,2,O-P+,2998,0,T3_quart.bmp,T2_port.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,356.299,4.799,3,O+P-,2845,1,T3_swap.bmp,T1_gap.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,361.098,4.799,1,O+P+,1341,1,T3_frost.bmp,T0_cost.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,365.897,5.8,1,O+P+,1150,1,T3_harm.bmp,T0_farm.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,371.697,5.799,3,O+P-,1151,1,T3_scratch.bmp,T2_watch.bmp
ds006239_sub-1002,ds006239,sub-1002,ses-1,task-ReadPhon,acq-D2S0701,run-2,377.496,5.333,7,control,679,1,Gen/_Fix_Green.bmp,Gen/_Fix_Green.bmp
ds006239_sub-1076,ds006239,sub-1076,ses-1,task-ReadPhon,acq-D2S0301,run-1,1.491,4.8,3,O+P-,1189,0,T3_post.bmp,T1_cost.bmp
ds006239_sub-1076,ds006239,sub-1076,ses-1,task-ReadPhon,acq-D2S0301,run-1,6.291,5.316,5,perceptual,1174,1,_F3_o4.bmp,_F2_o4.bmp
ds006239_sub-1076,ds006239,sub-1076,ses-1,task-ReadPhon,acq-D2S0301,run-1,11.607,4.799,2,O-P+,1353,1,T3_rum.bmp,T1_numb.bmp
ds006239_sub-1076,ds006239,sub-1076,ses-1,task-ReadPhon,acq-D2S0301,run-1,16.406,5.799,7,control,1026,1,Gen/_Fix_Green.bmp,Gen/_Fix_Green.bmp
ds006239_sub-1076,ds006239,sub-1076,ses-1,task-ReadPhon,acq-D2S0301,run-1,22.205,4.8,6,perceptual,1203,1,_F3_s6.bmp,_F0_e6.bmp
ds006239_sub-1076,ds006239,sub-1076,ses-1,task-ReadPhon,acq-D2S0301,run-1,27.005,4.799,1,O+P+,1236,1,T3_fought.bmp,T1_sought.bmp
ds006239_sub-1076,ds006239,sub-1076,ses-1,task-ReadPhon,acq-D2S0301,run-1,31.804,4.799,1,O+P+,1156,1,T3_scheme.bmp,T2_theme.bmp
ds006239_sub-1076,ds006239,sub-1076,ses-1,task-ReadPhon,acq-D2S0301,run-1,36.603,4.833,5,perceptual,1109,1,_F3_f4.bmp,_F0_f4.bmp
ds006239_sub-1076,ds006239,sub-1076,ses-1,task-ReadPhon,acq-D2S0301,run-1,41.436,5.299,1,O+P+,1140,1,T3_stool.bmp,T0_fool.bmp
