unique_id,dataset,participant_id,session,task,acquisition,run,onset,duration,trial_type,condition,response_time,accuracy,stim1,stim2
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,0,4.012,2,O+P-,2.418,0,post,cost
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,4.012,3.009,5,control,0.673,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,7.021,4.414,6,perceptual,1.37,1,task-Rhyming/perceptual_o.bmp,task-Rhyming/perceptual_p.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,11.435,4.012,3,O-P+,1.35,1,rum,numb
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,15.447,3.811,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,19.258,4.012,6,perceptual,1.292,0,task-Rhyming/perceptual_c.bmp,task-Rhyming/perceptual_u.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,23.27,4.012,1,O+P+,1.485,1,fought,sought
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,27.282,4.012,1,O+P+,1.284,1,scheme,theme
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,31.294,4.012,6,perceptual,1.358,1,task-Rhyming/perceptual_m.bmp,task-Rhyming/perceptual_n.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,35.306,4.413,1,O+P+,1.287,1,stool,fool
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,39.719,3.41,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,43.129,4.414,1,O+P+,2.044,1,soak,oak
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,47.543,4.413,2,O+P-,2.573,0,threat,wheat
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,51.956,4.012,1,O+P+,1.378,1,thread,spread
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,55.968,4.413,3,O-P+,2.762,0,pile,trial
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,60.381,4.815,4,O-P-,1.661,0,swap,watch
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,65.196,3.811,5,control,0.746,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,69.007,3.41,5,control,0.587,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,72.417,4.413,4,O-P-,1.146,0,tough,dull
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,76.83,4.815,6,perceptual,1.623,0,task-Rhyming/perceptual_w.bmp,task-Rhyming/perceptual_e.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,81.645,4.814,1,O+P+,1.617,1,sweep,creep
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,86.459,4.815,6,perceptual,1.498,0,task-Rhyming/perceptual_k.bmp,task-Rhyming/perceptual_t.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,91.274,3.41,5,control,0.638,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,94.684,3.41,3,O-P+,0.628,1,stroke,soak
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,98.094,4.413,4,O-P-,1.396,0,trial,fall
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,102.507,4.815,6,perceptual,1.628,1,task-Rhyming/perceptual_k.bmp,task-Rhyming/perceptual_l.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,107.322,3.009,5,control,0.669,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,110.331,3.41,5,control,0.541,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,113.741,3.41,5,control,0.565,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,117.151,3.41,5,control,0.592,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,120.561,4.012,1,O+P+,1.289,1,beef,reef
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,124.573,3.009,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,127.582,4.815,2,O+P-,1.861,0,wart,smart
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,132.397,4.814,2,O+P-,1.329,0,dose,pose
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,137.211,3.41,5,control,0.608,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,140.621,4.012,2,O+P-,1.235,0,touch,couch
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,144.633,4.012,6,perceptual,1.275,0,task-Rhyming/perceptual_v.bmp,task-Rhyming/perceptual_m.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,148.645,3.812,5,control,0.605,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,152.457,3.811,5,control,0.508,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,156.268,3.41,5,control,0.54,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,159.678,3.009,5,control,0.487,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,162.687,3.812,5,control,0.5,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,166.499,4.413,4,O-P-,1.491,0,port,warm
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,170.912,4.814,3,O-P+,2,1,june,noon
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,175.726,4.414,4,O-P-,1.308,0,wreath,leap
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,180.14,3.009,5,control,0.672,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,183.149,4.413,6,perceptual,1.216,1,task-Rhyming/perceptual_c.bmp,task-Rhyming/perceptual_d.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,187.562,4.413,2,O+P-,1.82,0,glove,stove
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,191.975,4.814,1,O+P+,1.417,1,numb,crumb
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,196.789,4.815,2,O+P-,2.655,0,stood,flood
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,201.604,4.413,6,perceptual,1.345,1,task-Rhyming/perceptual_i.bmp,task-Rhyming/perceptual_j.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,206.017,4.815,4,O-P-,1.377,0,smart,drought
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,210.832,4.413,3,O-P+,2.019,1,stir,blur
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,215.245,3.41,5,control,0.667,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,218.655,3.811,5,control,0.668,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,222.466,4.815,2,O+P-,1.981,0,pool,wool
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,227.281,3.009,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,230.29,3.41,5,control,0.44,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,233.7,4.413,2,O+P-,1.025,0,fought,drought
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,238.113,4.012,3,O-P+,0.467,1,flight,spite
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,242.125,4.413,3,O-P+,1.406,1,scheme,cream
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,246.538,4.012,6,perceptual,0.751,0,task-Rhyming/perceptual_z.bmp,task-Rhyming/perceptual_g.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,250.55,4.815,4,O-P-,1.524,0,ghost,pose
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,255.365,3.41,5,control,0.722,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,258.775,4.012,4,O-P-,1.148,0,grace,fence
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,262.787,4.012,4,err,NA,0,dried,stood
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,266.799,4.012,4,O-P-,2.308,0,ford,rod
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,270.811,4.413,1,O+P+,2.234,1,strap,gap
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,275.224,4.815,6,perceptual,1.997,1,task-Rhyming/perceptual_e.bmp,task-Rhyming/perceptual_f.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,280.039,3.009,5,control,0.774,1,n/a,/BLUEbox.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,283.048,4.012,4,O-P-,1.709,0,gross,post
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,287.06,4.012,4,O-P-,1.343,0,fault,note
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,291.072,4.814,1,O+P+,1.661,1,bull,full
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,295.886,4.815,3,O-P+,1.6,1,chase,grace
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,300.701,4.012,3,O-P+,1.289,1,float,note
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,304.713,4.814,3,O-P+,1.242,1,bride,dried
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,309.527,4.814,4,O-P-,1.351,0,thief,plead
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,314.341,4.414,1,O+P+,1.529,1,bluff,puff
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,318.755,4.814,6,perceptual,0.934,1,task-Rhyming/perceptual_v.bmp,task-Rhyming/perceptual_w.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,323.569,4.814,1,O+P+,1.258,1,shove,glove
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,328.383,4.414,6,perceptual,1.326,0,task-Rhyming/perceptual_y.bmp,task-Rhyming/perceptual_o.bmp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,332.797,4.814,2,O+P-,1.492,0,stamp,swamp
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,337.611,4.413,4,O-P-,1.275,0,stamp,tomb
ds001486_sub-0001,ds001486,sub-001,ses-T1,task-Rhyming,,run-01,342.024,3.003,5,control,0.669,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,0,4.012,2,O+P-,1.59,0,post,cost
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,4.012,3.009,5,control,0.575,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,7.021,4.414,6,perceptual,1.471,1,task-Rhyming/perceptual_o.bmp,task-Rhyming/perceptual_p.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,11.435,4.012,3,O-P+,1.437,0,rum,numb
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,15.447,3.811,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,19.258,4.012,6,perceptual,1.817,0,task-Rhyming/perceptual_c.bmp,task-Rhyming/perceptual_u.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,23.27,4.012,1,O+P+,1.317,1,fought,sought
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,27.282,4.012,1,O+P+,1.456,1,scheme,theme
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,31.294,4.012,6,perceptual,1.212,1,task-Rhyming/perceptual_m.bmp,task-Rhyming/perceptual_n.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,35.306,4.413,1,O+P+,1.184,1,stool,fool
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,39.719,3.411,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,43.13,4.413,1,O+P+,1.233,1,soak,oak
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,47.543,4.413,2,O+P-,1.351,0,threat,wheat
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,51.956,4.012,1,O+P+,1.314,1,thread,spread
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,55.968,4.414,3,O-P+,1.186,0,pile,trial
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,60.382,4.814,4,O-P-,1.388,0,swap,watch
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,65.196,3.811,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,69.007,3.411,5,control,0.666,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,72.418,4.413,4,O-P-,1.509,0,tough,dull
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,76.831,4.814,6,perceptual,1.402,0,task-Rhyming/perceptual_w.bmp,task-Rhyming/perceptual_e.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,81.645,4.815,1,O+P+,2.004,1,sweep,creep
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,86.46,4.814,6,perceptual,1.278,0,task-Rhyming/perceptual_k.bmp,task-Rhyming/perceptual_t.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,91.274,3.411,5,control,0.438,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,94.685,3.41,3,O-P+,0.717,1,stroke,soak
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,98.095,4.413,4,O-P-,1.013,0,trial,fall
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,102.508,4.815,6,perceptual,1.288,1,task-Rhyming/perceptual_k.bmp,task-Rhyming/perceptual_l.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,107.323,3.009,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,110.332,3.41,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,113.742,3.41,5,control,0.554,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,117.152,3.41,5,control,0.554,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,120.562,4.012,1,O+P+,1.241,1,beef,reef
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,124.574,3.009,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,127.583,4.815,2,O+P-,1.2,0,wart,smart
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,132.398,4.814,2,O+P-,1.034,0,dose,pose
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,137.212,3.41,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,140.622,4.013,2,O+P-,1.241,0,touch,couch
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,144.635,4.012,6,perceptual,1.54,0,task-Rhyming/perceptual_v.bmp,task-Rhyming/perceptual_m.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,148.647,3.811,5,control,0.729,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,152.458,3.812,5,control,0.569,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,156.27,3.41,5,control,0.763,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,159.68,3.009,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,162.689,3.811,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,166.5,4.414,4,O-P-,1.25,0,port,warm
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,170.914,4.814,3,O-P+,1.382,1,june,noon
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,175.728,4.413,4,O-P-,1.238,0,wreath,leap
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,180.141,3.009,5,control,0.402,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,183.15,4.413,6,perceptual,1.401,1,task-Rhyming/perceptual_c.bmp,task-Rhyming/perceptual_d.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,187.563,4.414,2,O+P-,1.607,0,glove,stove
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,191.977,4.814,1,O+P+,1.028,1,numb,crumb
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,196.791,4.815,2,O+P-,1.012,0,stood,flood
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,201.606,4.413,6,perceptual,1.151,1,task-Rhyming/perceptual_i.bmp,task-Rhyming/perceptual_j.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,206.019,4.814,4,O-P-,1.39,0,smart,drought
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,210.833,4.414,3,O-P+,1.23,1,stir,blur
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,215.247,3.41,5,control,0.783,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,218.657,3.811,5,control,0.663,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,222.468,4.815,2,O+P-,1.103,0,pool,wool
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,227.283,3.009,5,control,0.727,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,230.292,3.41,5,control,0.704,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,233.702,4.413,2,O+P-,1.608,0,fought,drought
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,238.115,4.012,3,O-P+,1.326,1,flight,spite
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,242.127,4.414,3,O-P+,1.226,1,scheme,cream
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,246.541,4.012,6,perceptual,1.686,0,task-Rhyming/perceptual_z.bmp,task-Rhyming/perceptual_g.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,250.553,4.814,4,O-P-,1.279,0,ghost,pose
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,255.367,3.41,5,control,NA,0,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,258.777,4.012,4,O-P-,1.276,0,grace,fence
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,262.789,4.012,4,O-P-,1.281,0,dried,stood
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,266.801,4.012,4,O-P-,1.401,0,ford,rod
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,270.813,4.414,1,O+P+,1.335,1,strap,gap
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,275.227,4.814,6,perceptual,1.232,1,task-Rhyming/perceptual_e.bmp,task-Rhyming/perceptual_f.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,280.041,3.009,5,control,0.638,1,n/a,/BLUEbox.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,283.05,4.012,4,err,NA,0,gross,post
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,287.062,4.012,4,O-P-,1.18,0,fault,note
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,291.074,4.815,1,O+P+,1.187,1,bull,full
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,295.889,4.814,3,O-P+,1.547,1,chase,grace
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,300.703,4.012,3,O-P+,1.134,1,float,note
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,304.715,4.815,3,O-P+,1.363,1,bride,dried
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,309.53,4.814,4,O-P-,1.268,0,thief,plead
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,314.344,4.413,1,O+P+,0.992,1,bluff,puff
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,318.757,4.815,6,perceptual,2.256,1,task-Rhyming/perceptual_v.bmp,task-Rhyming/perceptual_w.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,323.572,4.814,1,O+P+,1.156,1,shove,glove
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,328.386,4.414,6,perceptual,1.261,0,task-Rhyming/perceptual_y.bmp,task-Rhyming/perceptual_o.bmp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,332.8,4.814,2,O+P-,1.289,0,stamp,swamp
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,337.614,4.413,4,O-P-,2.888,0,stamp,tomb
ds001486_sub-0002,ds001486,sub-002,ses-T1,task-Rhyming,,run-01,342.027,3.003,5,control,0.61,1,n/a,/BLUEbox.bmp
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,0,4.012,2,O+P-,1.342,0,post,cost
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,4.012,3.009,5,control,0.596,1,n/a,/BLUEbox.bmp
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,7.021,4.413,6,perceptual,1.612,0,task-Rhyming/perceptual_o.bmp,task-Rhyming/perceptual_p.bmp
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,11.434,4.012,3,O-P+,1.504,1,rum,numb
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,15.446,3.811,5,control,0.652,1,n/a,/BLUEbox.bmp
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,19.257,4.012,6,perceptual,0.693,0,task-Rhyming/perceptual_c.bmp,task-Rhyming/perceptual_u.bmp
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,23.269,4.012,1,O+P+,1.063,1,fought,sought
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,27.281,4.012,1,O+P+,1.064,1,scheme,theme
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,31.293,4.012,6,perceptual,1.038,1,task-Rhyming/perceptual_m.bmp,task-Rhyming/perceptual_n.bmp
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,35.305,4.413,1,O+P+,1.429,1,stool,fool
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,39.718,3.41,5,control,0.601,1,n/a,/BLUEbox.bmp
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,43.128,4.414,1,O+P+,0.786,1,soak,oak
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,47.542,4.413,2,O+P-,0.999,0,threat,wheat
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,51.955,4.012,1,O+P+,1.215,1,thread,spread
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,55.967,4.413,3,O-P+,0.954,0,pile,trial
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,60.38,4.814,4,O-P-,1.307,0,swap,watch
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,65.194,3.812,5,control,0.484,1,n/a,/BLUEbox.bmp
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,69.006,3.41,5,control,0.524,1,n/a,/BLUEbox.bmp
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,72.416,4.413,4,O-P-,0.794,0,tough,dull
ds001486_sub-0003,ds001486,sub-003,ses-T1,task-Rhyming,,run-01,76.829,4.814,6,perceptual,1.134,0,task-Rhyming/perceptual_w.bmp,task-Rhyming/perceptual_e.bmp
