subject_id,run_name,repaired_num,repaired_perc,chunks_num,FD_mean,FD_num_03,FD_perc_03
sub-026,sub-026_ses-T1_task-VVWord_run-01_bold,0,0,0,0.15450250493449,12,0.0612244897959184
sub-026,sub-026_ses-T1_task-VVWord_run-02_bold,0,0,0,0.144160936926327,7,0.0357142857142857
sub-027,sub-027_ses-T1_task-VVWord_run-01_bold,0,0,0,0.17415878913648,18,0.0918367346938776
sub-027,sub-027_ses-T1_task-VVWord_run-02_bold,0,0,0,0.165929369106949,13,0.0663265306122449
sub-028,sub-028_ses-T1_task-VVWord_run-01_bold,4,0.0204081632653061,0,0.437939557997653,84,0.428571428571429
sub-028,sub-028_ses-T1_task-VVWord_run-02_bold,22,0.112244897959184,1,0.73592538859949,132,0.673469387755102
sub-029,sub-029_ses-T1_task-VVWord_run-01_bold,0,0,0,0.26437531821148,59,0.301020408163265
sub-029,sub-029_ses-T1_task-VVWord_run-02_bold,0,0,0,0.256127348308837,60,0.306122448979592
sub-030,sub-030_ses-T1_task-VVWord_run-01_bold,2,0.0102040816326531,0,0.238004353751469,33,0.168367346938776
sub-030,sub-030_ses-T1_task-VVWord_run-02_bold,0,0,0,0.182265857867041,13,0.0663265306122449
sub-032,sub-032_ses-T1_task-VVWord_run-01_bold,0,0,0,0.130576169260255,2,0.0102040816326531
sub-032,sub-032_ses-T1_task-VVWord_run-02_bold,2,0.0102040816326531,0,0.247214074805821,20,0.102040816326531
sub-033,sub-033_ses-T1_task-VVWord_run-01_bold,4,0.0204081632653061,0,0.204240533667347,25,0.127551020408163
sub-033,sub-033_ses-T1_task-VVWord_run-02_bold,4,0.0204081632653061,0,0.194253192176735,24,0.122448979591837
sub-035,sub-035_ses-T1_task-VVWord_run-01_bold,0,0,0,0.157588690164643,19,0.0969387755102041
sub-035,sub-035_ses-T1_task-VVWord_run-02_bold,0,0,0,0.106135292710102,4,0.0204081632653061
sub-036,sub-036_ses-T1_task-VVWord_run-01_bold,0,0,0,0.0441813949574286,0,0
sub-036,sub-036_ses-T1_task-VVWord_run-02_bold,0,0,0,0.0491164311270918,0,0
sub-037,sub-037_ses-T1_task-VVWord_run-01_bold,3,0.0153061224489796,0,0.353068422497551,79,0.403061224489796
sub-037,sub-037_ses-T1_task-VVWord_run-02_bold,18,0.0918367346938776,0,0.686434942046939,123,0.627551020408163
sub-038,sub-038_ses-T1_task-VVWord_run-01_bold,0,0,0,0.222113384995408,27,0.137755102040816
sub-038,sub-038_ses-T1_task-VVWord_run-02_bold,0,0,0,0.191375577300765,23,0.11734693877551
sub-039,sub-039_ses-T1_task-VVWord_run-01_bold,0,0,0,0.11892473651501,11,0.0561224489795918
sub-039,sub-039_ses-T1_task-VVWord_run-02_bold,0,0,0,0.101568343330163,5,0.0255102040816327
sub-040,sub-040_ses-T1_task-VVWord_run-01_bold,9,0.0459183673469388,0,0.550355546189286,118,0.602040816326531
sub-040,sub-040_ses-T1_task-VVWord_run-02_bold,4,0.0204081632653061,0,0.363790466612245,88,0.448979591836735
sub-041,sub-041_ses-T1_task-VVWord_run-01_bold,2,0.0102040816326531,0,0.237071999163265,34,0.173469387755102
sub-041,sub-041_ses-T1_task-VVWord_run-02_bold,4,0.0204081632653061,0,0.36451378787,68,0.346938775510204
sub-043,sub-043_ses-T1_task-VVWord_run-01_bold,0,0,0,0.119379777146327,3,0.0153061224489796
sub-043,sub-043_ses-T1_task-VVWord_run-02_bold,0,0,0,0.129389651256173,8,0.0408163265306122
sub-044,sub-044_ses-T1_task-VVWord_run-01_bold,0,0,0,0.259063865697959,60,0.306122448979592
sub-044,sub-044_ses-T1_task-VVWord_run-02_bold,0,0,0,0.243141024530816,46,0.23469387755102
sub-045,sub-045_ses-T1_task-VVWord_run-01_bold,5,0.0255102040816327,0,0.409092072474082,74,0.377551020408163
sub-045,sub-045_ses-T1_task-VVWord_run-02_bold,7,0.0357142857142857,0,0.408331081854082,59,0.301020408163265
sub-046,sub-046_ses-T1_task-VVWord_run-01_bold,0,0,0,0.165574311634796,15,0.076530612244898
sub-046,sub-046_ses-T1_task-VVWord_run-02_bold,0,0,0,0.176645971014898,20,0.102040816326531
sub-048,sub-048_ses-T1_task-VVWord_run-01_bold,0,0,0,0.141924494944566,6,0.0306122448979592
sub-048,sub-048_ses-T1_task-VVWord_run-02_bold,0,0,0,0.169727086907449,15,0.076530612244898
sub-049,sub-049_ses-T1_task-VVWord_run-01_bold,10,0.0510204081632653,0,0.363127273499796,57,0.290816326530612
sub-049,sub-049_ses-T1_task-VVWord_run-02_bold,31,0.158163265306122,1,0.767974593786827,90,0.459183673469388
sub-050,sub-050_ses-T1_task-VVWord_run-01_bold,0,0,0,0.193440483903827,30,0.153061224489796
sub-050,sub-050_ses-T1_task-VVWord_run-02_bold,0,0,0,0.144377313813878,14,0.0714285714285714
sub-051,sub-051_ses-T1_task-VVWord_run-01_bold,10,0.0510204081632653,0,0.559002636666939,90,0.459183673469388
sub-051,sub-051_ses-T1_task-VVWord_run-02_bold,23,0.11734693877551,0,0.895127211362245,135,0.688775510204082
sub-052,sub-052_ses-T1_task-VVWord_run-01_bold,0,0,0,0.0845142827577041,1,0.00510204081632653
sub-052,sub-052_ses-T1_task-VVWord_run-02_bold,0,0,0,0.0921402519605102,4,0.0204081632653061
sub-053,sub-053_ses-T1_task-VVWord_run-01_bold,0,0,0,0.0871821704017194,3,0.0153061224489796
sub-053,sub-053_ses-T1_task-VVWord_run-02_bold,0,0,0,0.117948447948112,9,0.0459183673469388
sub-054,sub-054_ses-T1_task-VVWord_run-01_bold,14,0.0714285714285714,0,0.657534302734694,106,0.540816326530612
sub-054,sub-054_ses-T1_task-VVWord_run-02_bold,9,0.0459183673469388,0,0.561432626583071,98,0.5
sub-055,sub-055_ses-T1_task-VVWord_run-01_bold,0,0,0,0.113446020007653,9,0.0459183673469388
sub-055,sub-055_ses-T1_task-VVWord_run-02_bold,0,0,0,0.0944738799903061,5,0.0255102040816327
sub-056,sub-056_ses-T1_task-VVWord_run-01_bold,0,0,0,0.339450891775612,76,0.387755102040816
sub-056,sub-056_ses-T1_task-VVWord_run-02_bold,0,0,0,0.2173381731675,48,0.244897959183673
sub-057,sub-057_ses-T1_task-VVWord_run-01_bold,0,0,0,0.125872588972889,9,0.0459183673469388
sub-057,sub-057_ses-T1_task-VVWord_run-02_bold,0,0,0,0.125775071204235,11,0.0561224489795918
sub-058,sub-058_ses-T1_task-VVWord_run-01_bold,21,0.107142857142857,0,0.786171755083163,134,0.683673469387755
sub-058,sub-058_ses-T1_task-VVWord_run-02_bold,5,0.0255102040816327,0,0.483273188955561,91,0.464285714285714
sub-059,sub-059_ses-T1_task-VVWord_run-01_bold,0,0,0,0.127547124271071,9,0.0459183673469388
sub-059,sub-059_ses-T1_task-VVWord_run-02_bold,0,0,0,0.186543242435,28,0.142857142857143
sub-060,sub-060_ses-T1_task-VVWord_run-01_bold,0,0,0,0.0933147466745539,2,0.0102564102564103
sub-060,sub-060_ses-T1_task-VVWord_run-02_bold,0,0,0,0.0980909124734694,6,0.0306122448979592
sub-061,sub-061_ses-T1_task-VVWord_run-01_bold,13,0.0663265306122449,0,0.442437281436837,52,0.26530612244898
sub-061,sub-061_ses-T1_task-VVWord_run-02_bold,6,0.0306122448979592,0,0.36236350650648,51,0.260204081632653
sub-062,sub-062_ses-T1_task-VVWord_run-01_bold,0,0,0,0.147827059699745,14,0.0714285714285714
sub-062,sub-062_ses-T1_task-VVWord_run-02_bold,0,0,0,0.194999038480265,27,0.137755102040816
sub-063,sub-063_ses-T1_task-VVWord_run-01_bold,0,0,0,0.0884896649397959,7,0.0357142857142857
sub-063,sub-063_ses-T1_task-VVWord_run-02_bold,0,0,0,0.0708345952734388,3,0.0153061224489796
sub-066,sub-066_ses-T1_task-VVWord_run-01_bold,0,0,0,0.23948873145051,39,0.198979591836735
sub-066,sub-066_ses-T1_task-VVWord_run-02_bold,0,0,0,0.177871365180918,22,0.112244897959184
sub-067,sub-067_ses-T1_task-VVWord_run-01_bold,0,0,0,0.103674312452286,2,0.0102040816326531
sub-067,sub-067_ses-T1_task-VVWord_run-02_bold,0,0,0,0.119013414888163,3,0.0153061224489796
sub-068,sub-068_ses-T1_task-VVWord_run-01_bold,0,0,0,0.137961304805327,8,0.0408163265306122
sub-068,sub-068_ses-T1_task-VVWord_run-02_bold,0,0,0,0.168145528861,6,0.0306122448979592
sub-069,sub-069_ses-T1_task-VVWord_run-01_bold,16,0.0816326530612245,0,0.535504033473674,80,0.408163265306122
sub-069,sub-069_ses-T1_task-VVWord_run-02_bold,35,0.178571428571429,1,0.80642762563801,87,0.443877551020408
sub-070,sub-070_ses-T1_task-VVWord_run-01_bold,0,0,0,0.197501476349622,31,0.158163265306122
sub-070,sub-070_ses-T1_task-VVWord_run-02_bold,1,0.00510204081632653,0,0.361226511647515,75,0.38265306122449
sub-071,sub-071_ses-T1_task-VVWord_run-01_bold,0,0,0,0.148127007641898,4,0.0204081632653061
sub-071,sub-071_ses-T1_task-VVWord_run-02_bold,0,0,0,0.200104045261735,24,0.122448979591837
sub-074,sub-074_ses-T1_task-VVWord_run-01_bold,0,0,0,0.167853578741786,26,0.13265306122449
sub-074,sub-074_ses-T1_task-VVWord_run-02_bold,0,0,0,0.142398762916786,14,0.0714285714285714
sub-075,sub-075_ses-T1_task-VVWord_run-01_bold,4,0.0204081632653061,0,0.311348589617653,56,0.285714285714286
sub-075,sub-075_ses-T1_task-VVWord_run-02_bold,7,0.0357142857142857,0,0.366196272826531,59,0.301020408163265
sub-076,sub-076_ses-T1_task-VVWord_run-01_bold,0,0,0,0.219631227137449,45,0.229591836734694
sub-076,sub-076_ses-T1_task-VVWord_run-02_bold,0,0,0,0.228890015587449,43,0.219387755102041
sub-077,sub-077_ses-T1_task-VVWord_run-01_bold,0,0,0,0.227094026164796,37,0.188775510204082
sub-077,sub-077_ses-T1_task-VVWord_run-02_bold,0,0,0,0.2118398661525,33,0.168367346938776
sub-078,sub-078_ses-T1_task-VVWord_run-01_bold,4,0.0204081632653061,0,0.255065846925918,27,0.137755102040816
sub-078,sub-078_ses-T1_task-VVWord_run-02_bold,27,0.137755102040816,1,0.871759220646377,106,0.540816326530612
sub-081,sub-081_ses-T1_task-VVWord_run-01_bold,0,0,0,0.200484724894184,27,0.137755102040816
sub-081,sub-081_ses-T1_task-VVWord_run-02_bold,0,0,0,0.213530388492602,30,0.153061224489796
sub-082,sub-082_ses-T1_task-VVWord_run-01_bold,0,0,0,0.109152703112622,3,0.0153061224489796
sub-082,sub-082_ses-T1_task-VVWord_run-02_bold,0,0,0,0.11758964793049,6,0.0306122448979592
sub-084,sub-084_ses-T1_task-VVWord_run-01_bold,0,0,0,0.113743993777699,11,0.0561224489795918
sub-084,sub-084_ses-T1_task-VVWord_run-02_bold,0,0,0,0.124490403542908,18,0.0918367346938776
sub-085,sub-085_ses-T1_task-VVWord_run-01_bold,4,0.0204081632653061,0,0.330766165225408,56,0.285714285714286
sub-085,sub-085_ses-T1_task-VVWord_run-02_bold,0,0,0,0.230086091339541,48,0.244897959183673
sub-086,sub-086_ses-T1_task-VVWord_run-01_bold,0,0,0,0.303912034530816,93,0.474489795918367
sub-086,sub-086_ses-T1_task-VVWord_run-02_bold,0,0,0,0.330021434411209,89,0.454081632653061
sub-087,sub-087_ses-T1_task-VVWord_run-01_bold,0,0,0,0.122901643198673,3,0.0153061224489796
sub-087,sub-087_ses-T1_task-VVWord_run-02_bold,0,0,0,0.128987355220969,1,0.00510204081632653
sub-089,sub-089_ses-T1_task-VVWord_run-01_bold,0,0,0,0.196422749790306,28,0.142857142857143
sub-089,sub-089_ses-T1_task-VVWord_run-02_bold,0,0,0,0.182245553395918,21,0.107142857142857
sub-090,sub-090_ses-T1_task-VVWord_run-01_bold,0,0,0,0.224870013363775,35,0.178571428571429
sub-090,sub-090_ses-T1_task-VVWord_run-02_bold,5,0.0255102040816327,0,0.266071306253643,38,0.193877551020408
sub-091,sub-091_ses-T1_task-VVWord_run-01_bold,0,0,0,0.214658746901224,38,0.193877551020408
sub-091,sub-091_ses-T1_task-VVWord_run-02_bold,13,0.0663265306122449,0,0.517110364809184,73,0.372448979591837
sub-092,sub-092_ses-T1_task-VVWord_run-01_bold,4,0.0204081632653061,0,0.283596772556403,41,0.209183673469388
sub-092,sub-092_ses-T1_task-VVWord_run-02_bold,11,0.0561224489795918,1,0.642360551115918,69,0.352040816326531
sub-093,sub-093_ses-T1_task-VVWord_run-01_bold,0,0,0,0.127173618595612,14,0.0714285714285714
sub-093,sub-093_ses-T1_task-VVWord_run-02_bold,1,0.00510204081632653,0,0.185604352375204,30,0.153061224489796
sub-094,sub-094_ses-T1_task-VVWord_run-01_bold,8,0.0408163265306122,0,0.330701324910296,49,0.25
sub-094,sub-094_ses-T1_task-VVWord_run-02_bold,4,0.0198019801980198,0,0.237877030929802,28,0.138613861386139
sub-096,sub-096_ses-T1_task-VVWord_run-01_bold,2,0.0102040816326531,0,0.179853453970898,19,0.0969387755102041
sub-096,sub-096_ses-T1_task-VVWord_run-02_bold,4,0.0204081632653061,0,0.302744247327041,52,0.26530612244898
sub-098,sub-098_ses-T1_task-VVWord_run-01_bold,0,0,0,0.0789855480284694,2,0.0102040816326531
sub-098,sub-098_ses-T1_task-VVWord_run-02_bold,0,0,0,0.0903708579416837,3,0.0153061224489796
sub-100,sub-100_ses-T1_task-VVWord_run-01_bold,0,0,0,0.279114999757959,50,0.255102040816327
sub-100,sub-100_ses-T1_task-VVWord_run-02_bold,8,0.0408163265306122,0,0.370649327903061,49,0.25
sub-101,sub-101_ses-T1_task-VVWord_run-01_bold,0,0,0,0.0949873416143265,5,0.0255102040816327
sub-101,sub-101_ses-T1_task-VVWord_run-02_bold,0,0,0,0.0912648760408163,5,0.0255102040816327
sub-102,sub-102_ses-T1_task-VVWord_run-01_bold,0,0,0,0.126627475406153,7,0.0357142857142857
sub-102,sub-102_ses-T1_task-VVWord_run-02_bold,0,0,0,0.167551446462755,21,0.107142857142857
sub-104,sub-104_ses-T1_task-VVWord_run-01_bold,2,0.0102040816326531,0,0.385271622453877,63,0.321428571428571
sub-104,sub-104_ses-T1_task-VVWord_run-02_bold,10,0.0510204081632653,0,0.586451651135714,127,0.647959183673469
sub-105,sub-105_ses-T1_task-VVWord_run-01_bold,41,0.209183673469388,2,1.18133867041735,125,0.637755102040816
sub-105,sub-105_ses-T1_task-VVWord_run-02_bold,11,0.0561224489795918,0,0.484864220147551,75,0.38265306122449
sub-108,sub-108_ses-T1_task-VVWord_run-01_bold,0,0,0,0.131588580304592,13,0.0663265306122449
sub-108,sub-108_ses-T1_task-VVWord_run-02_bold,0,0,0,0.101937218596939,4,0.0204081632653061
sub-109,sub-109_ses-T1_task-VVWord_run-01_bold,38,0.193877551020408,2,0.964063165408163,86,0.438775510204082
sub-109,sub-109_ses-T1_task-VVWord_run-02_bold,13,0.0663265306122449,0,0.455189836588469,54,0.275510204081633
sub-110,sub-110_ses-T1_task-VVWord_run-01_bold,0,0,0,0.118103403336837,7,0.0357142857142857
sub-110,sub-110_ses-T1_task-VVWord_run-02_bold,0,0,0,0.111999850761939,6,0.0306122448979592
sub-111,sub-111_ses-T1_task-VVWord_run-01_bold,0,0,0,0.173098844586173,24,0.122448979591837
sub-111,sub-111_ses-T1_task-VVWord_run-02_bold,0,0,0,0.135102601986327,14,0.0714285714285714
sub-112,sub-112_ses-T1_task-VVWord_run-01_bold,0,0,0,0.108910271935184,5,0.0255102040816327
sub-112,sub-112_ses-T1_task-VVWord_run-02_bold,0,0,0,0.0820051000064796,0,0
sub-113,sub-113_ses-T1_task-VVWord_run-01_bold,36,0.183673469387755,0,1.09959012419398,117,0.596938775510204
sub-113,sub-113_ses-T1_task-VVWord_run-02_bold,0,0,0,0.140507961154184,18,0.0918367346938776
sub-115,sub-115_ses-T1_task-VVWord_run-01_bold,5,0.0255102040816327,0,0.291050756284286,31,0.158163265306122
sub-115,sub-115_ses-T1_task-VVWord_run-02_bold,0,0,0,0.138847984188469,13,0.0663265306122449
sub-116,sub-116_ses-T1_task-VVWord_run-01_bold,0,0,0,0.211967678422561,41,0.209183673469388
sub-116,sub-116_ses-T1_task-VVWord_run-02_bold,0,0,0,0.142655550972827,7,0.0357142857142857
sub-117,sub-117_ses-T1_task-VVWord_run-01_bold,0,0,0,0.0880464536877551,0,0
sub-117,sub-117_ses-T1_task-VVWord_run-02_bold,0,0,0,0.0642352339067347,0,0
sub-119,sub-119_ses-T1_task-VVWord_run-01_bold,0,0,0,0.150648349204582,12,0.0612244897959184
sub-119,sub-119_ses-T1_task-VVWord_run-02_bold,1,0.00510204081632653,0,0.149923519701378,12,0.0612244897959184
sub-120,sub-120_ses-T1_task-VVWord_run-01_bold,0,0,0,0.0982797846147092,10,0.0510204081632653
sub-120,sub-120_ses-T1_task-VVWord_run-02_bold,0,0,0,0.133617969774204,21,0.107142857142857
sub-123,sub-123_ses-T1_task-VVWord_run-01_bold,0,0,0,0.128949092085714,7,0.0357142857142857
sub-123,sub-123_ses-T1_task-VVWord_run-02_bold,0,0,0,0.115471152247296,7,0.0357142857142857
sub-125,sub-125_ses-T1_task-VVWord_run-01_bold,0,0,0,0.0916432850724847,1,0.00510204081632653
sub-125,sub-125_ses-T1_task-VVWord_run-02_bold,0,0,0,0.111016857140612,7,0.0357142857142857
sub-127,sub-127_ses-T1_task-VVWord_run-01_bold,4,0.0204081632653061,0,0.323121655067958,52,0.26530612244898
sub-127,sub-127_ses-T1_task-VVWord_run-02_bold,15,0.076530612244898,0,0.439896432173469,82,0.418367346938776
sub-128,sub-128_ses-T1_task-VVWord_run-01_bold,0,0,0,0.143145109425306,11,0.0561224489795918
sub-128,sub-128_ses-T1_task-VVWord_run-02_bold,0,0,0,0.121948107187755,2,0.0102040816326531
sub-131,sub-131_ses-T1_task-VVWord_run-01_bold,0,0,0,0.247602466820714,52,0.26530612244898
sub-131,sub-131_ses-T1_task-VVWord_run-02_bold,2,0.0099009900990099,0,0.262899748777723,51,0.252475247524752
sub-132,sub-132_ses-T1_task-VVWord_run-01_bold,0,0,0,0.134936494936939,12,0.0612244897959184
sub-132,sub-132_ses-T1_task-VVWord_run-02_bold,0,0,0,0.120747555623265,4,0.0204081632653061
sub-133,sub-133_ses-T1_task-VVWord_run-01_bold,0,0,0,0.215753351761786,28,0.142857142857143
sub-133,sub-133_ses-T1_task-VVWord_run-02_bold,0,0,0,0.159004677981531,10,0.0510204081632653
sub-134,sub-134_ses-T1_task-VVWord_run-01_bold,0,0,0,0.111614286068878,5,0.0255102040816327
sub-134,sub-134_ses-T1_task-VVWord_run-02_bold,0,0,0,0.138112842314408,7,0.0357142857142857
sub-135,sub-135_ses-T1_task-VVWord_run-01_bold,0,0,0,0.0827641275021428,4,0.0204081632653061
sub-135,sub-135_ses-T1_task-VVWord_run-02_bold,0,0,0,0.143144626486959,20,0.102040816326531
sub-136,sub-136_ses-T1_task-VVWord_run-01_bold,4,0.0204081632653061,0,0.276819837639592,50,0.255102040816327
sub-136,sub-136_ses-T1_task-VVWord_run-02_bold,2,0.0102040816326531,0,0.381794625901632,56,0.285714285714286
sub-137,sub-137_ses-T1_task-VVWord_run-01_bold,52,0.26530612244898,2,1.01170938669898,141,0.719387755102041
sub-137,sub-137_ses-T1_task-VVWord_run-02_bold,0,0,0,0.123674350212551,7,0.0357142857142857
sub-138,sub-138_ses-T1_task-VVWord_run-01_bold,2,0.0102040816326531,0,0.20126254146301,24,0.122448979591837
sub-138,sub-138_ses-T1_task-VVWord_run-02_bold,6,0.0306122448979592,0,0.297874599452959,53,0.270408163265306
sub-139,sub-139_ses-T1_task-VVWord_run-01_bold,0,0,0,0.159875585953163,25,0.127551020408163
sub-139,sub-139_ses-T1_task-VVWord_run-02_bold,0,0,0,0.154462556013082,24,0.122448979591837
sub-140,sub-140_ses-T1_task-VVWord_run-01_bold,3,0.0153061224489796,0,0.318503233056224,43,0.219387755102041
sub-140,sub-140_ses-T1_task-VVWord_run-02_bold,0,0,0,0.202348489779898,30,0.153061224489796
sub-141,sub-141_ses-T1_task-VVWord_run-01_bold,0,0,0,0.164606642473469,15,0.076530612244898
sub-141,sub-141_ses-T1_task-VVWord_run-02_bold,0,0,0,0.266452186044235,42,0.214285714285714
sub-142,sub-142_ses-T1_task-VVWord_run-01_bold,13,0.0663265306122449,0,0.548419908288775,80,0.408163265306122
sub-142,sub-142_ses-T1_task-VVWord_run-02_bold,25,0.127551020408163,1,0.771415424089898,103,0.525510204081633
sub-143,sub-143_ses-T1_task-VVWord_run-01_bold,0,0,0,0.176789592934459,18,0.0918367346938776
sub-143,sub-143_ses-T1_task-VVWord_run-02_bold,0,0,0,0.182378598127908,19,0.0969387755102041
sub-144,sub-144_ses-T1_task-VVWord_run-01_bold,4,0.0204081632653061,0,0.353339716754163,55,0.280612244897959
sub-144,sub-144_ses-T1_task-VVWord_run-02_bold,0,0,0,0.144093254150714,12,0.0612244897959184
sub-146,sub-146_ses-T1_task-VVWord_run-01_bold,0,0,0,0.269480178217347,49,0.25
sub-146,sub-146_ses-T1_task-VVWord_run-02_bold,2,0.0102040816326531,0,0.314526048565102,63,0.321428571428571
sub-148,sub-148_ses-T1_task-VVWord_run-01_bold,0,0,0,0.124410415439388,5,0.0255102040816327
sub-148,sub-148_ses-T1_task-VVWord_run-02_bold,0,0,0,0.147344765384184,18,0.0918367346938776
sub-150,sub-150_ses-T1_task-VVWord_run-01_bold,0,0,0,0.171198321950367,11,0.0561224489795918
sub-150,sub-150_ses-T1_task-VVWord_run-02_bold,0,0,0,0.164042185495918,5,0.0255102040816327
sub-151,sub-151_ses-T1_task-VVWord_run-01_bold,12,0.0612244897959184,0,0.395482846846429,60,0.306122448979592
sub-151,sub-151_ses-T1_task-VVWord_run-02_bold,0,0,0,0.169302553208571,17,0.086734693877551
sub-152,sub-152_ses-T1_task-VVWord_run-01_bold,0,0,0,0.0956647922742857,7,0.0357142857142857
sub-152,sub-152_ses-T1_task-VVWord_run-02_bold,3,0.0153061224489796,0,0.194699337867857,29,0.147959183673469
sub-157,sub-157_ses-T1_task-VVWord_run-01_bold,0,0,0,0.109709989830612,4,0.0204081632653061
